query_id,device,rule_title,has_label_2,has_label_1,label2_ttps,label1_ttps
f4a623c2-4ef5-4c33-b811-0642f702c9f1,EDR,Visual Studio Code Tunnel Shell Execution,1,1,,
f0f7be61-9cf5-43be-9836-99d6ef448a18,EDR,Uninstall Crowdstrike Falcon Sensor,1,1,,
a746c9b8-a2fb-4ee5-a428-92bee9e99060,EDR,SQL Client Tools PowerShell Session Detection,1,1,,
7be5fb68-f9ef-476d-8b51-0256ebece19e,EDR,Suspicious Execution of Hostname,1,1,,
5f03babb-12db-4eec-8c82-7b4cb5580868,EDR,Response File Execution Via Odbcconf.EXE,1,1,,
7c9340a9-e2ee-4e43-94c5-c54ebbea1006,EDR,File And SubFolder Enumeration Via Dir Command,1,1,,
aa8e035d-7be4-48d3-a944-102aec04400d,EDR,Suspicious Extrac32 Execution,1,0,,
4ebc877f-4612-45cb-b3a5-8e3834db36c9,EDR,Webshell Hacking Activity Patterns,1,1,,
7b4f794b-590a-4ad4-ba18-7964a2832205,EDR,Renamed Vmnat.exe Execution,1,1,,
9d7ca793-f6bd-471c-8d0f-11e68b2f0d2f,EDR,Computer System Reconnaissance Via Wmic.EXE,1,1,,
63de06b9-a385-40b5-8b32-73f2b9ef84b6,EDR,Fsutil Drive Enumeration,1,1,,
b5b29e4e-31fa-4fdf-b058-296e7a1aa0c2,EDR,Suspicious FileFix Execution Pattern,0,1,,
435e10e4-992a-4281-96f3-38b11106adde,EDR,Computer Discovery And Export Via Get-ADComputer Cmdlet,1,1,,
782d6f3e-4c5d-4b8c-92a3-1d05fed72e63,EDR,RDP Port Forwarding Rule Added Via Netsh.EXE,1,1,,
a35f5a72-f347-4e36-8895-9869b0d5fc6d,EDR,Suspicious Program Location Whitelisted In Firewall Via Netsh.EXE,1,0,,
c8a180d6-47a3-4345-a609-53f9c3d834fc,EDR,Suspicious Reconnaissance Activity Using Get-LocalGroupMember Cmdlet,1,1,,
b1f73849-6329-4069-bc8f-78a604bb8b23,EDR,Remote Access Tool - ScreenConnect Remote Command Execution,1,1,,
1a4bd6af-99ac-4466-b5b2-7b72b4a05462,EDR,Security Event Logging Disabled via MiniNt Registry Key - Process,1,1,,
01d2e2a1-5f09-44f7-9fc1-24faa7479b6d,EDR,Uncommon Svchost Parent Process,1,0,,
5edc2273-c26f-406c-83f3-f4d948e740dd,EDR,Indirect Inline Command Execution Via Bash.EXE,1,1,,
1193d960-2369-499f-a158-7b50a31df682,EDR,Potential Suspicious Browser Launch From Document Reader Process,1,1,,
d522eca2-2973-4391-a3e0-ef0374321dae,EDR,Abused Debug Privilege by Arbitrary Parent Processes,1,1,,
44143844-0631-49ab-97a0-96387d6b2d7c,EDR,File Download Using Notepad++ GUP Utility,1,1,,
514e4c3a-c77d-4cde-a00f-046425e2301e,EDR,Abuse of Service Permissions to Hide Services Via Set-Service,1,1,,
1c12727d-02bf-45ff-a9f3-d49806a3cf43,EDR,Renamed Plink Execution,1,1,,
ca5583e9-8f80-46ac-ab91-7f314d13b984,EDR,Potentially Suspicious Child Process of KeyScrambler.exe,1,1,,
41ca393d-538c-408a-ac27-cf1e038be80c,EDR,Directory Removal Via Rmdir,1,1,,
7773b877-5abb-4a3e-b9c9-fd0369b59b00,EDR,WMIC Remote Command Execution,1,1,,
db1c21e4-cd66-4b4e-85ca-590f0780529c,EDR,Windows Recovery Environment Disabled Via Reagentc,1,1,,
d75d6b6b-adb9-48f7-824b-ac2e786efe1f,EDR,Suspicious FromBase64String Usage On Gzip Archive - Process Creation,1,1,,
98767d61-b2e8-4d71-b661-e36783ee24c1,EDR,Gzip Archive Decode Via PowerShell,1,1,,
1e75c1cc-c5d4-42aa-ac3d-91b0b68b3b4c,EDR,Arbitrary File Download Via Squirrel.EXE,1,1,,
cb7c4a03-2871-43c0-9bbb-18bbdb079896,EDR,Unmount Share Via Net.EXE,1,1,,
4b13db67-0c45-40f1-aba8-66a1a7198a1e,EDR,Suspicious Extrac32 Alternate Data Stream Execution,1,1,,
7e6237fe-3ddb-438f-9381-9bf9de5af8d0,EDR,Windows Internet Hosted WebDav Share Mount Via Net.EXE,1,1,,
9b0b7ac3-6223-47aa-a3fd-e8f211e637db,EDR,Changing Existing Service ImagePath Value Via Reg.EXE,1,1,,
5cdb711b-5740-4fb2-ba88-f7945027afac,EDR,Rundll32 UNC Path Execution,1,1,,
3371f518-5fe3-4cf6-a14b-2a0ae3fd8a4f,EDR,Sysinternals PsService Execution,1,1,,
43fa5350-db63-4b8f-9a01-789a427074e1,EDR,Potential Obfuscated Ordinal Call Via Rundll32,0,1,,
1cdd9a09-06c9-4769-99ff-626e2b3991b8,EDR,Suspicious Double Extension File Execution,1,1,,
e84d89c4-f544-41ca-a6af-4b92fd38b023,EDR,Arbitrary File Download Via MSEDGE_PROXY.EXE,1,1,,
e173ad47-4388-4012-ae62-bd13f71c18a8,EDR,Potential DLL Sideloading Via DeviceEnroller.EXE,1,1,,
6f4191bb-912b-48a8-9ce7-682769541e6d,EDR,Suspicious Msiexec Execute Arbitrary DLL,1,1,,
455b9d50-15a1-4b99-853f-8d37655a4c1b,EDR,PUA - Suspicious ActiveDirectory Enumeration Via AdFind.EXE,1,1,,
277a4393-446c-449a-b0ed-7fdc7795244c,EDR,Renamed FTP.EXE Execution,1,1,,
98b53e78-ebaf-46f8-be06-421aafd176d9,EDR,HackTool - winPEAS Execution,1,1,,
85c312b7-f44d-4a51-a024-d671c40b49fc,EDR,Service StartupType Change Via Sc.EXE,1,1,,
95e60a2b-4705-444b-b7da-ba0ea81a3ee2,EDR,Remote Access Tool - Simple Help Execution,0,1,,
45a594aa-1fbd-4972-a809-ff5a99dd81b8,EDR,Run PowerShell Script from ADS,1,1,,
1816994b-42e1-4fb1-afd2-134d88184f71,EDR,PowerShell Base64 Encoded WMI Classes,1,1,,
ae6f14e6-14de-45b0-9f44-c0986f50dc89,EDR,Change Default File Association To Executable Via Assoc,1,1,,
fbd7c32d-db2a-4418-b92c-566eb8911133,EDR,SyncAppvPublishingServer Execute Arbitrary PowerShell Code,1,1,,
bb58aa4a-b80b-415a-a2c0-2f65a4c81009,EDR,Suspicious Desktopimgdownldr Command,1,1,,
40b95d31-1afc-469e-8d34-9a3a667d058e,EDR,Suspicious Csi.exe Usage,1,1,,
33339be3-148b-4e16-af56-ad16ec6c7e7b,EDR,Findstr Launching .lnk File,1,1,,
8a7e90c5-fe6e-45dc-889e-057fe4378bd9,EDR,HackTool - SysmonEOP Execution,1,1,,
730fc21b-eaff-474b-ad23-90fd265d4988,EDR,Psexec Execution,1,1,,
dd2a821e-3b07-4d3b-a9ac-929fe4c6ca0c,EDR,Suspicious Scheduled Task Creation via Masqueraded XML File,1,1,,
84972c80-251c-4c3a-9079-4f00aad93938,EDR,Sensitive File Recovery From Backup Via Wbadmin.EXE,1,1,,
811f459f-9231-45d4-959a-0266c6311987,EDR,Suspicious Child Process Of BgInfo.EXE,1,1,,
66c3b204-9f88-4d0a-a7f7-8a57d521ca55,EDR,Potential Crypto Mining Activity,1,1,,
9e50a8b3-dd05-4eb8-9153-bdb6b79d50b0,EDR,Msxsl.EXE Execution,1,1,,
8bc64091-6875-4881-aaf9-7bd25b5dda08,EDR,Suspicious Process Patterns NTDS.DIT Exfil,1,0,,
75d0a94e-6252-448d-a7be-d953dff527bb,EDR,Remote XSL Execution Via Msxsl.EXE,1,1,,
ce7cf472-6fcc-490a-9481-3786840b5d9b,EDR,InfDefaultInstall.exe .inf Execution,1,0,,
9637e8a5-7131-4f7f-bdc7-2b05d8670c43,EDR,Suspicious File Characteristics Due to Missing Fields,1,1,,
7d4cdc5a-0076-40ca-aac8-f7e714570e47,EDR,CMSTP Execution Process Creation,1,1,,
e9f55347-2928-4c06-88e5-1a7f8169942e,EDR,Invoke-Obfuscation VAR++ LAUNCHER OBFUSCATION,1,1,,
1edff897-9146-48d2-9066-52e8d8f80a2f,EDR,Suspicious Invoke-WebRequest Execution With DirectIP,1,1,,
696bfb54-227e-4602-ac5b-30d9d2053312,EDR,Veeam Backup Database Suspicious Query,1,1,,
d9047477-0359-48c9-b8c7-792cedcdc9c4,EDR,PUA - NirCmd Execution As LOCAL SYSTEM,1,1,,
a34f79a3-8e5f-4cc3-b765-de00695452c2,EDR,HackTool - PowerTool Execution,1,1,,
84b1706c-932a-44c4-ae28-892b28a25b94,EDR,OneNote.EXE Execution of Malicious Embedded Scripts,1,1,,
954f0af7-62dd-418f-b3df-a84bc2c7a774,EDR,New Remote Desktop Connection Initiated Via Mstsc.EXE,1,1,,
9f107a84-532c-41af-b005-8d12a607639f,EDR,Potentially Suspicious Cabinet File Expansion,1,0,,
07aa184a-870d-413d-893a-157f317f6f58,EDR,Suspicious Reconnaissance Activity Via GatherNetworkInfo.VBS,1,1,,
396f6630-f3ac-44e3-bfc8-1b161bc00c4e,EDR,Suspicious Child Process Of Wermgr.EXE,1,1,,
8537c866-072e-460d-bfff-aaf39cbd73d3,EDR,Potentially Suspicious Inline JavaScript Execution via NodeJS Binary,1,1,,
c3d76afc-93df-461e-8e67-9b2bad3f2ac4,EDR,File Explorer Folder Opened Using Explorer Folder Shortcut Via Shell,1,1,,
52d097e2-063e-4c9c-8fbb-855c8948d135,EDR,Suspicious Windows Update Agent Empty Cmdline,1,1,,
3c89a1e8-0fba-449e-8f1b-8409d6267ec8,EDR,Suspicious Process Created Via Wmic.EXE,1,1,,
caa06de8-fdef-4c91-826a-7f9e163eef4b,EDR,RunDLL32 Spawning Explorer,1,1,,
5bac7a56-da88-4c27-922e-c81e113b20cb,EDR,Github Self-Hosted Runner Execution,1,1,,
c484e533-ee16-4a93-b6ac-f0ea4868b2f1,EDR,HackTool - SharpUp PrivEsc Tool Execution,1,1,,
7a74da6b-ea76-47db-92cc-874ad90df734,EDR,Suspicious MSDT Parent Process,1,1,,
4a0b2c7e-7cb2-495d-8b63-5f268e7bfd67,EDR,Renamed ProcDump Execution,1,1,,
52ff7941-8211-46f9-84f8-9903efb7077d,EDR,HackTool - PPID Spoofing SelectMyParent Tool Execution,1,0,,
651f87f7-12db-47f9-84c5-f27b081b94b6,EDR,RegAsm.EXE Execution Without CommandLine Flags or Files,1,1,,
1dde5376-a648-492e-9e54-4241dd9b0c7f,EDR,Diskshadow Script Mode - Uncommon Script Extension Execution,1,1,,
847d5ff3-8a31-4737-a970-aeae8fe21765,EDR,Potential Tampering With Security Products Via WMIC,1,0,,
51cbac1e-eee3-4a90-b1b7-358efb81fa0a,EDR,Potential Windows Defender Tampering Via Wmic.EXE,1,1,,
49d9671b-0a0a-4c09-8280-d215bfd30662,EDR,Application Terminated Via Wmic.EXE,1,1,,
8cbc9475-8d05-4e27-9c32-df960716c701,EDR,Potentially Suspicious Desktop Background Change Using Reg.EXE,1,1,,
cc368ed0-2411-45dc-a222-510ace303cb2,EDR,Potentially Suspicious Execution Of Regasm/Regsvcs From Uncommon Location,1,1,,
f24bcaea-0cd1-11eb-adc1-0242ac120002,EDR,Uncommon Assistive Technology Applications Execution Via AtBroker.EXE,1,1,,
e37db05d-d1f9-49c8-b464-cee1a4b11638,EDR,PUA - Rclone Execution,1,1,,
883835a7-df45-43e4-bf1d-4268768afda4,EDR,Regedit as Trusted Installer,1,0,,
0403d67d-6227-4ea8-8145-4e72db7da120,EDR,UtilityFunctions.ps1 Proxy Dll,1,1,,
3e8207c5-fcd2-4ea6-9418-15d45b4890e4,EDR,Potential Data Stealing Via Chromium Headless Debugging,1,1,,
534f2ef7-e8a2-4433-816d-c91bccde289b,EDR,Explorer NOUACCHECK Flag,1,1,,
835e75bf-4bfd-47a4-b8a6-b766cac8bcb7,EDR,Uncommon Child Process Of Setres.EXE,1,1,,
cd8c163e-a19b-402e-bdd5-419ff5859f12,EDR,HackTool - ADCSPwn Execution,1,1,,
074e0ded-6ced-4ebd-8b4d-53f55908119d,EDR,AWL Bypass with Winrm.vbs and Malicious WsmPty.xsl/WsmTxt.xsl,1,1,,
0022869c-49f7-4ff2-ba03-85ac42ddac58,EDR,System Information Discovery via Registry Queries,1,1,,
c17d47b7-dcd6-4109-87eb-d1817bd4cbc9,EDR,Windows Credential Guard Registry Tampering Via CommandLine,1,1,,
25676e10-2121-446e-80a4-71ff8506af47,EDR,Exchange PowerShell Snap-Ins Usage,1,1,,
43e32da2-fdd0-4156-90de-50dfd62636f9,EDR,Dism Remove Online Package,1,1,,
75f7a0e2-7154-4c4d-9eae-5cdb4e0a5c13,EDR,Write Protect For Storage Disabled,1,1,,
f576a613-2392-4067-9d1a-9345fb58d8d1,EDR,Automated Collection Command Prompt,1,1,,
c57872c7-614f-4d7f-a40d-b78c8df2d30d,EDR,Assembly Loading Via CL_LoadAssembly.ps1,1,1,,
d474c8fe-bb69-4ea0-b7d9-f682b56d52d3,EDR,HackTool - Doppelanger LSASS Dumper Execution,1,1,,
1ac14d38-3dfc-4635-92c7-e3fd1c5f5bfc,EDR,Winrar Compressing Dump Files,1,1,,
66e563f9-1cbd-4a22-a957-d8b7c0f44372,EDR,HackTool - XORDump Execution,1,1,,
0ed99dda-6a35-11ef-8c99-0242ac120002,EDR,Attempts of Kerberos Coercion Via DNS SPN Spoofing,1,1,,
6938366d-8954-4ddc-baff-c830b3ba8fcd,EDR,HackTool - Certipy Execution,0,1,,
f4bbd493-b796-416e-bbf2-121235348529,EDR,Non Interactive PowerShell Process Spawned,1,1,,
863218bd-c7d0-4c52-80cd-0a96c09f54af,EDR,Arbitrary File Download Via IMEWDBLD.EXE,1,1,,
04936b66-3915-43ad-a8e5-809eadfd1141,EDR,Insensitive Subfolder Search Via Findstr.EXE,1,1,,
b236190c-1c61-41e9-84b3-3fe03f6d76b0,EDR,Potential Regsvr32 Commandline Flag Anomaly,1,1,,
c15a46a0-07d4-4c87-b4b6-89207835a83b,EDR,Add Potential Suspicious New Download Source To Winget,1,1,,
dfd2fcb7-8bd5-4daa-b132-5adb61d6ad45,EDR,Windows Hotfix Updates Reconnaissance Via Wmic.EXE,1,1,,
e290b10b-1023-4452-a4a9-eb31a9013b3a,EDR,LOLBAS Data Exfiltration by DataSvcUtil.exe,1,1,,
2daa93a0-a5fb-41c5-8cd8-3c11294bfd1f,EDR,Potential SSH Tunnel Persistence Install Using A Scheduled Task,1,1,,
8a4519e8-e64a-40b6-ae85-ba8ad2177559,EDR,Renamed BrowserCore.EXE Execution,1,1,,
26d3f0a2-f514-4a3f-a8a7-e7e48a8d9160,EDR,PUA - Adidnsdump Execution,1,1,,
a85ffc3a-e8fd-4040-93bf-78aff284d801,EDR,Use Of The SFTP.EXE Binary As A LOLBIN,1,1,,
30edb182-aa75-42c0-b0a9-e998bb29067c,EDR,Potential AMSI Bypass Via .NET Reflection,1,1,,
3ae9974a-eb09-4044-8e70-8980a50c12c8,EDR,Suspicious Explorer Process with Whitespace Padding - ClickFix/FileFix,0,1,,
87a476dc-0079-4583-a985-dee7a20a03de,EDR,Enumeration for 3rd Party Creds From CLI,1,0,,
0058b9e5-bcd7-40d4-9205-95ca5a16d7b2,EDR,UAC Bypass Using Windows Media Player - Process,1,1,,
6a69f62d-ce75-4b57-8dce-6351eb55b362,EDR,Esentutl Steals Browser Information,1,1,,
4281cb20-2994-4580-aa63-c8b86d019934,EDR,Hiding Files with Attrib.exe,1,1,,
7f5d1c9a-3e83-48df-95a7-2b98aae6c13c,EDR,Potential Provlaunch.EXE Binary Proxy Execution Abuse,1,0,,
f6ecd1cf-19b8-4488-97f6-00f0924991a3,EDR,PUA - Nmap/Zenmap Execution,1,1,,
bafac3d6-7de9-4dd9-8874-4a1194b493ed,EDR,Abusing Print Executable,1,0,,
0a99eb3e-1617-41bd-b095-13dc767f3def,EDR,HackTool - Jlaive In-Memory Assembly Execution,1,1,,
1c0e41cd-21bb-4433-9acc-4a2cd6367b9b,EDR,Suspicious Modification Of Scheduled Tasks,1,1,,
1ec65a5f-9473-4f12-97da-622044d6df21,EDR,Powershell Defender Disable Scan Feature,1,0,,
01c42d3c-242d-4655-85b2-34f1739632f7,EDR,Potentially Over Permissive Permissions Granted Using Dsacls.EXE,1,1,,
a31eeaed-3fd5-478e-a8ba-e62c6b3f9ecc,EDR,Raccine Uninstall,1,0,,
2d22a514-e024-4428-9dba-41505bd63a5b,EDR,Indirect Command Execution From Script File Via Bash.EXE,1,1,,
146aace8-9bd6-42ba-be7a-0070d8027b76,EDR,Potentially Suspicious Child Process Of WinRAR.EXE,1,1,,
1d174d38-8fda-4081-a9b6-56d9763c0cd8,EDR,Scheduled Task Creation with Curl and PowerShell Execution Combo,1,1,,
57c4bf16-227f-4394-8ec7-1b745ee061c3,EDR,Firewall Disabled via Netsh.EXE,1,0,,
2dbd9d3d-9e27-42a8-b8df-f13825c6c3d5,EDR,WebDav Client Execution Via Rundll32.EXE,1,1,,
7530cd3d-7671-43e3-b209-976966f6ea48,EDR,Renamed CURL.EXE Execution,1,1,,
e8a95b5e-c891-46e2-b33a-93937d3abc31,EDR,Suspicious HH.EXE Execution,1,1,,
edd8a48c-1b9f-4ba1-83aa-490338cd1ccb,EDR,Renamed Jusched.EXE Execution,1,1,,
8f02c935-effe-45b3-8fc9-ef8696a9e41d,EDR,Non-privileged Usage of Reg or Powershell,1,1,,
2158f96f-43c2-43cb-952a-ab4580f32382,EDR,Screen Capture Activity Via Psr.EXE,1,1,,
0ea52357-cd59-4340-9981-c46c7e900428,EDR,Potentially Suspicious Rundll32.EXE Execution of UDL File,1,1,,
222720a7-047f-4054-baa5-bab9be757db0,EDR,PowerShell MSI Install via WindowsInstaller COM From Remote Location,1,1,,
a2ea3ae7-d3d0-40a0-a55c-25a45c87cac1,EDR,Suspicious Driver Install by pnputil.exe,1,1,,
646bc99f-6682-4b47-a73a-17b1b64c9d34,EDR,Execute Files with Msdeploy.exe,1,1,,
95022b85-ff2a-49fa-939a-d7b8f56eeb9b,EDR,HackTool - RedMimicry Winnti Playbook Execution,1,1,,
7eedcc9d-9fdb-4d94-9c54-474e8affc0c7,EDR,Invoke-Obfuscation COMPRESS OBFUSCATION,1,1,,
f376c8a7-a2d0-4ddc-aa0c-16c17236d962,EDR,HackTool - Bloodhound/Sharphound Execution,1,1,,
0ba1da6d-b6ce-4366-828c-18826c9de23e,EDR,Potential Defense Evasion Via Rename Of Highly Relevant Binaries,1,1,,
73bba97f-a82d-42ce-b315-9182e76c57b1,EDR,Imports Registry Key From a File,1,1,,
e9142d84-fbe0-401d-ac50-3e519fb00c89,EDR,WhoAmI as Parameter,1,1,,
dcdbc940-0bff-46b2-95f3-2d73f848e33b,EDR,Suspicious Spool Service Child Process,1,1,,
15c7904e-6ad1-4a45-9b46-5fb25df37fd2,EDR,Malicious PE Execution by Microsoft Visual Studio Debugger,1,1,,
53d4bb30-3f36-4e8a-b078-69d36c4a79ff,EDR,COM Object Execution via Xwizard.EXE,1,1,,
b9d9cc83-380b-4ba3-8d8f-60c0e7e2930c,EDR,Suspicious PowerShell Encoded Command Patterns,1,1,,
8202070f-edeb-4d31-a010-a26c72ac5600,EDR,Suspicious Process By Web Server Process,1,1,,
fb843269-508c-4b76-8b8d-88679db22ce7,EDR,Suspicious Execution of Powershell with Base64,1,1,,
55f0a3a1-846e-40eb-8273-677371b8d912,EDR,Outlook EnableUnsafeClientMailRules Setting Enabled,1,1,,
4f73421b-5a0b-4bbf-a892-5a7fb99bea66,EDR,Mavinject Inject DLL Into Running Process,1,1,,
c79da740-5030-45ec-a2e0-479e824a562c,EDR,System Disk And Volume Reconnaissance Via Wmic.EXE,1,1,,
99793437-3e16-439b-be0f-078782cf953d,EDR,Tap Installer Execution,1,1,,
5f60740a-f57b-4e76-82a1-15b6ff2cb134,EDR,Registry Modification Via Regini.EXE,1,1,,
cc1abf27-78a3-4ac5-a51c-f3070b1d8e40,EDR,Registry Export of Third-Party Credentials,1,1,,
264982dc-dbad-4dce-b707-1e0d3e0f73d9,EDR,Renamed NirCmd.EXE Execution,1,1,,
5e6a80c8-2d45-4633-9ef4-fa2671a39c5c,EDR,Suspicious Parent Double Extension File Execution,0,0,,
c49c5062-0966-4170-9efd-9968c913a6cf,EDR,Stop Windows Service Via PowerShell Stop-Service,1,1,,
54786ddc-5b8a-11ed-9b6a-0242ac120002,EDR,Suspicious Ping/Del Command Combination,1,1,,
d7662ff6-9e97-4596-a61d-9839e32dee8d,EDR,Add SafeBoot Keys Via Reg Utility,1,1,,
93199800-b52a-4dec-b762-75212c196542,EDR,PUA - RunXCmd Execution,1,1,,
f426547a-e0f7-441a-b63e-854ac5bdf54d,EDR,Perl Inline Command Execution,1,1,,
fa00b701-44c6-4679-994d-5a18afa8a707,EDR,PUA - AdvancedRun Suspicious Execution,1,1,,
94771a71-ba41-4b6e-a757-b531372eaab6,EDR,File Download From Browser Process Via Inline URL,1,1,,
c6fb44c6-71f5-49e6-9462-1425d328aee3,EDR,Powershell Base64 Encoded MpPreference Cmdlet,1,0,,
68c8acb4-1b60-4890-8e82-3ddf7a6dba84,EDR,HH.EXE Execution,1,1,,
129966c9-de17-4334-a123-8b58172e664d,EDR,Potential Windows Defender AV Bypass Via Dump64.EXE Rename,1,1,,
32b96012-7892-429e-b26c-ac2bf46066ff,EDR,Shell32 DLL Execution in Suspicious Directory,1,1,,
241e802a-b65e-484f-88cd-c2dc10f9206d,EDR,Read Contents From Stdin Via Cmd.EXE,1,1,,
e13f668e-7f95-443d-98d2-1816a7648a7b,EDR,Detected Windows Software Discovery,1,1,,
c5c00f49-b3f9-45a6-997e-cfdecc6e1967,EDR,Suspicious Schtasks Execution AppData Folder,1,1,,
aaafa146-074c-11eb-adc1-0242ac120002,EDR,HackTool - Hydra Password Bruteforce Execution,1,0,,
5817e76f-4804-41e6-8f1d-5fa0b3ecae2d,EDR,PUA - Radmin Viewer Utility Execution,1,1,,
2dd2c217-bf68-437a-b57c-fe9fd01d5de8,EDR,Potentially Suspicious Regsvr32 HTTP IP Pattern,1,0,,
7aa4e81a-a65c-4e10-9f81-b200eb229d7d,EDR,Potential Persistence Via VMwareToolBoxCmd.EXE VM State Change Script,1,1,,
b66474aa-bd92-4333-a16c-298155b120df,EDR,Potential Persistence Via Powershell Search Order Hijacking - Task,1,1,,
9525dc73-0327-438c-8c04-13c0e037e9da,EDR,Regsvr32 Execution From Potential Suspicious Location,1,1,,
921aa10f-2e74-4cca-9498-98f9ca4d6fdf,EDR,Registry Modification Attempt Via VBScript,1,1,,
725a9768-0f5e-4cb3-aec2-bc5719c6831a,EDR,Suspicious Where Execution,1,1,,
214641c2-c579-4ecb-8427-0cf19df6842e,EDR,Remote File Download Via Desktopimgdownldr Utility,1,1,,
a4e3d776-f12e-42c2-8510-9e6ed1f43ec3,EDR,Unusual Child Process of dns.exe,1,1,,
bedfc8ad-d1c7-4e37-a20e-e2b0dbee759c,EDR,HackTool - SharpEvtMute Execution,1,1,,
9f50fe98-fe5c-4a2d-86c7-fad7f63ed622,EDR,Potentially Suspicious ASP.NET Compilation Via AspNetCompiler,1,0,,
3f5491e2-8db8-496b-9e95-1029fce852d4,EDR,Driver/DLL Installation Via Odbcconf.EXE,1,1,,
d85873ef-a0f8-4c48-a53a-6b621f11729d,EDR,Remote Access Tool - LogMeIn Execution,0,1,,
16c37b52-b141-42a5-a3ea-bbe098444397,EDR,Suspect Svchost Activity,1,1,,
bcfece3d-56fe-4545-9931-3b8e92927db1,EDR,Winrs Local Command Execution,1,1,,
68bcd73b-37ef-49cb-95fc-edc809730be6,EDR,Potential Unquoted Service Path Reconnaissance Via Wmic.EXE,1,1,,
e6313acd-208c-44fc-a0ff-db85d572e90e,EDR,Network Reconnaissance Activity,1,1,,
85ff530b-261d-48c6-a441-facaa2e81e48,EDR,New Service Creation Using Sc.EXE,1,1,,
883faa95-175a-4e22-8181-e5761aeb373c,EDR,Suspicious Service Binary Directory,1,0,,
bd1c6866-65fc-44b2-be51-5588fcff82b9,EDR,Renamed Msdt.EXE Execution,1,1,,
a4694263-59a8-4608-a3a0-6f8d3a51664c,EDR,Suspicious Key Manager Access,1,1,,
7f2376f9-42ee-4dfc-9360-fecff9a88fc8,EDR,BitLockerTogo.EXE Execution,1,1,,
327f48c1-a6db-4eb8-875a-f6981f1b0183,EDR,Port Forwarding Activity Via SSH.EXE,1,0,,
e5d36acd-acb4-4c6f-a13f-9eb203d50099,EDR,Active Directory Structure Export Via Csvde.EXE,1,1,,
cd951fdc-4b2f-47f5-ba99-a33bf61e3770,EDR,Always Install Elevated Windows Installer,1,1,,
c8da0dfd-4ed0-4b68-962d-13c9c884384e,EDR,Potential Credential Dumping Via LSASS Process Clone,1,1,,
b7b19cb6-9b32-4fc4-a108-73f19acfe262,EDR,Suspicious VBoxDrvInst.exe Parameters,1,1,,
7050bba1-1aed-454e-8f73-3f46f09ce56a,EDR,Cloudflared Tunnel Connections Cleanup,1,1,,
438025f9-5856-4663-83f7-52f878a70a50,EDR,Suspicious Microsoft Office Child Process,1,1,,
0b0cd537-fc77-4e6e-a973-e53495c1083d,EDR,Renamed Office Binary Execution,1,0,,
83809e84-4475-4b69-bc3e-4aad8568612f,EDR,MSExchange Transport Agent Installation,1,1,,
84b14121-9d14-416e-800b-f3b829c5a14d,EDR,Suspicious CustomShellHost Execution,1,1,,
edadb1e5-5919-4e4c-8462-a9e643b02c4b,EDR,Process Memory Dump via RdrLeakDiag.EXE,1,1,,
97dbf6e2-e436-44d8-abee-4261b24d3e41,EDR,Microsoft IIS Connection Strings Decryption,1,1,,
2afafd61-6aae-4df4-baed-139fa1f4c345,EDR,Invocation of Active Directory Diagnostic Tool (ntdsutil.exe),1,1,,
185d7418-f250-42d0-b72e-0c8b70661e93,EDR,Suspicious Diantz Download and Compress Into a CAB File,1,1,,
4b8f6d3a-9c5e-4f2a-a7d8-6b9c3e5f2a8d,EDR,RDP Enable or Disable via Win32_TerminalServiceSetting WMI Class,1,1,,
30bf1789-379d-4fdc-900f-55cd0a90a801,EDR,Visual Studio Code Tunnel Service Installation,1,1,,
8b0e12da-d3c3-49db-bb4f-256703f380e5,EDR,PUA - Chisel Tunneling Tool Execution,1,1,,
5e95028c-5229-4214-afae-d653d573d0ec,EDR,Security Service Disabled Via Reg.EXE,1,0,,
36d88494-1d43-4dc0-b3fa-35c8fea0ca9d,EDR,HackTool - CreateMiniDump Execution,1,1,,
b9cbbc17-d00d-4e3d-a827-b06d03d2380d,EDR,Monitoring For Persistence Via BITS,1,1,,
f956c7c1-0f60-4bc5-b7d7-b39ab3c08908,EDR,PktMon.EXE Execution,1,1,,
c0b40568-b1e9-4b03-8d6c-b096da6da9ab,EDR,Suspicious AgentExecutor PowerShell Execution,1,1,,
503d581c-7df0-4bbe-b9be-5840c0ecc1fc,EDR,UAC Bypass Using ChangePK and SLUI,1,1,,
ba4cfc11-d0fa-4d94-bf20-7c332c412e76,EDR,Potentially Suspicious DLL Registered Via Odbcconf.EXE,1,1,,
0900463c-b33b-49a8-be1d-552a3b553dae,EDR,Potential Hidden Directory Creation Via NTFS INDEX_ALLOCATION Stream - CLI,1,1,,
a2910908-e86f-4687-aeba-76a5f996e652,EDR,DLL Execution Via Register-cimprovider.exe,1,1,,
85a8e5ba-bd03-4bfb-bbfa-a4409a8f8b98,EDR,Folder Compress To Potentially Suspicious Output Via Compress-Archive Cmdlet,1,1,,
99c8be4f-3087-4f9f-9c24-8c7e257b442e,EDR,Setup16.EXE Execution With Custom .Lst File,1,1,,
58f50261-c53b-4c88-bd12-1d71f12eda4c,EDR,Windows Credential Manager Access via VaultCmd,1,1,,
98a96a5a-64a0-4c42-92c5-489da3866cb0,EDR,DNS Exfiltration and Tunneling Tools Execution,1,1,,
207b0396-3689-42d9-8399-4222658efc99,EDR,Potential Privilege Escalation To LOCAL SYSTEM,1,1,,
